source_root	source_path	snapshot_path	category	scope	model	dataset	max_length	stride	limit_samples	text_manifest	token_perplexity	scored_tokens	num_chunks	stats_mode	mean_effective_precision	executed_digit_ratio	use_mxfp8	mxfp8_block_size	use_msd_truncation	sha256
../data	rebuttal_experiments/full_precision_baselines/qwen0_6b/ppl_results_FP16_qwen0_6b_limit300.json	snapshots/data/rebuttal_experiments/full_precision_baselines/qwen0_6b/ppl_results_FP16_qwen0_6b_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512	300		16.0084	22336	37	off			False	32	False	b818330af14d9706349e58e85f2e8363dc4e086637ade587010b604f2a34068a
../data	rebuttal_experiments/full_precision_baselines/qwen1_7b/ppl_results_FP16_qwen1_7b_limit300.json	snapshots/data/rebuttal_experiments/full_precision_baselines/qwen1_7b/ppl_results_FP16_qwen1_7b_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.6237	22336	37	off			False	32	False	43382e2c21f99e1e2701eb8520bc3d5b285583631cb4192577cb8fe0f1790aa6
../data	rebuttal_experiments/full_precision_baselines/qwen4b/ppl_results_FP16_qwen4b_limit300.json	snapshots/data/rebuttal_experiments/full_precision_baselines/qwen4b/ppl_results_FP16_qwen4b_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.4383	22336	37	off			False	32	False	cbdef246a640e0d27f942b441c51abd1dc0a23d2ba79bfe59c1b05bcc9f75b93
../data	rebuttal_experiments/full_precision_baselines/qwen8b/ppl_results_FP16_qwen8b_limit300.json	snapshots/data/rebuttal_experiments/full_precision_baselines/qwen8b/ppl_results_FP16_qwen8b_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512	300		7.6733	22336	37	off			False	32	False	5006046a0d9d5429bef1f2eef0aa0400ebaed5e37e93dff6f9672497eca741c2
../data	rebuttal_experiments/full_precision_baselines_full/llama32_3b/ppl_results_FP16_llama32_3b_full.json	snapshots/data/rebuttal_experiments/full_precision_baselines_full/llama32_3b/ppl_results_FP16_llama32_3b_full.json	rebuttal_quality_or_sensitivity	full_test	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512			6.7423	289077	558	off			False	32	False	e0e8f2ecaff74917f623f20e12d698d5a0acc9b89218c621ba4ed0637eee81b8
../data	rebuttal_experiments/full_precision_baselines_full/qwen0_6b/ppl_results_FP16_qwen0_6b_full.json	snapshots/data/rebuttal_experiments/full_precision_baselines_full/qwen0_6b/ppl_results_FP16_qwen0_6b_full.json	rebuttal_quality_or_sensitivity	full_test	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			17.3443	299078	578	off			False	32	False	d5d24cf78770ed20fad5b3a944aab88b53c1cf02f9d0b9fb87c8c0b13f562bed
../data	rebuttal_experiments/full_precision_baselines_full/qwen1_7b/ppl_results_FP16_qwen1_7b_full.json	snapshots/data/rebuttal_experiments/full_precision_baselines_full/qwen1_7b/ppl_results_FP16_qwen1_7b_full.json	rebuttal_quality_or_sensitivity	full_test	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512			14.6644	299078	578	off			False	32	False	e3b4f8cc9ccfdc30ca2187a9a772edbc0335c235cbfa89d18f0f9d4c7dd513b2
../data	rebuttal_experiments/full_precision_baselines_full/qwen4b/ppl_results_FP16_qwen4b_full.json	snapshots/data/rebuttal_experiments/full_precision_baselines_full/qwen4b/ppl_results_FP16_qwen4b_full.json	rebuttal_quality_or_sensitivity	full_test	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512			11.2364	299078	578	off			False	32	False	a463a30f4fae62a02dbff55441a61e43c58bd1fa4508a23551f264962ff36cd2
../data	rebuttal_experiments/full_precision_baselines_full/qwen8b/ppl_results_FP16_qwen8b_full.json	snapshots/data/rebuttal_experiments/full_precision_baselines_full/qwen8b/ppl_results_FP16_qwen8b_full.json	rebuttal_quality_or_sensitivity	full_test	../Qwen3-8B	wikitext/wikitext-2-raw-v1/test	4096	512			8.2722	299078	578	off			False	32	False	c4d05e58ba2913783d6477910b3d1398fd504209b5643ccf0523a04abcd32278
../data	rebuttal_experiments/llama32_3b/act_base/2-4/ppl_results_MXFP8.json	snapshots/data/rebuttal_experiments/llama32_3b/act_base/2-4/ppl_results_MXFP8.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		11.0518	21226	35				True	32	False	00db6ef34db99163e8207ad7897ee0fa8355e2e346ed60ddab6c64038e2fddef
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr15db_stats_limit300.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr15db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.9891	21226	35	lite	1.5743	0.5247666666666667	True	32	True	eda568773fae825d544ad521fe4fdab073afa242dfd1e2ff324e5c5bcdc9999a
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr15db_stats_limit300_msd1024.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr15db_stats_limit300_msd1024.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.9891	21226	35	lite	1.5743	0.5247666666666667	True	32	True	28be85104caa302dff45ad529f134cff772b05557bf93719fe2fe5b9062b1757
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.7859	21226	35	lite	1.7896	0.5965333333333334	True	32	True	84e5bd3060932ce81f3a1fdbf916a739fac2e9b59ad1695d8cb5a56f3515d269
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr17db_stats_limit300_msd1024.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr17db_stats_limit300_msd1024.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.7859	21226	35	lite	1.7896	0.5965333333333334	True	32	True	ab541b2e78b21e7d6bf79566a465ce0d44a9d19bc1d17809159d9e77fd2b79be
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr20db_stats_limit300.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr20db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.6523	21226	35	lite	2.0427	0.6809	True	32	True	ead2c25087a86ccf4869a27160d2353b0336d3f44396d267fd482c40246529d1
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr20db_stats_limit300_msd1024.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr20db_stats_limit300_msd1024.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.6523	21226	35	lite	2.0427	0.6809	True	32	True	41d7ecd41bcbabaac8bee30b17df55447fdf9d81331806e44f441023fdc56a83
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr30db_stats_limit300.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr30db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.5271	21226	35	lite	2.6332	0.8777333333333334	True	32	True	7a19b7c41d4207522af9836f34149e3c6d27e82f2f008cfac6abb5f3a3443723
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr30db_stats_limit300_msd1024.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_fixed_sum_llama32_3b_snr30db_stats_limit300_msd1024.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.5271	21226	35	lite	2.6332	0.8777333333333334	True	32	True	b4f3e5748385116003c38ee57ff6b7258fc5199a66206ce8b467b82a9a9fc879
../data	rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_limit300.json	snapshots/data/rebuttal_experiments/llama32_3b/ppl/ppl_results_MXFP8_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		6.5173	21226	35	off			True	32	False	f9a8e20f2963bf4867dd985117b00d685e5f55bbc61b3b9a718486069de006da
../data	rebuttal_experiments/llama32_3b/wanda_base/2-4/ppl_results_MXFP8_llama32_3b.json	snapshots/data/rebuttal_experiments/llama32_3b/wanda_base/2-4/ppl_results_MXFP8_llama32_3b.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Llama-3.2-3B	wikitext/wikitext-2-raw-v1/test	4096	512	300		15.1917	21226	35				True	32	False	e68d72977a4a4fe9d5515b45012a83b3ff1a42fb53d2789c89336a2f35d74872
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k128_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k128_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.4459	22336	37	lite	1.4215	0.47383333333333333	True	128	True	cbbbaa5d139f9a7b6e4ae91ebaaf7da0f74b7a04fd4bfdd74a4de98e6a78de71
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k16_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k16_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.584	22336	37	lite	1.4092	0.46973333333333334	True	16	True	bd305cd75d0fa7c036032518234fe148ac55702044f966c6b50ca452984658c8
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k32_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k32_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.7575	22336	37	lite	1.4183	0.4727666666666666	True	32	True	0c8f9ddb0c095df73cf42c25e8c737e8454c24b47924cd3afe4feb3014111fd7
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k64_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k64_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.7191	22336	37	lite	1.4214	0.4738	True	64	True	52e3afdb35eb18e3abc2f26b65dc5e5f430fbe7b8a52de2a9a52811f5eba2f40
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k8_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen1_7b_k8_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.5499	22336	37	lite	1.3964	0.4654666666666667	True	8	True	1ccacf1c22ec26d3936dc9094c1d0d11e91afc893e06befea5c22ffa7411852d
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k128_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k128_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.5624	22336	37	off			True	128	False	5783d75757f0cb864f880cc31303cd77c4e147fbafe752eac184d6cda1948f7c
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k16_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k16_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.5906	22336	37	off			True	16	False	166b257e9a167825b47c2d30111193d469c860ea01ce3b54b137475f920dce13
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k32_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k32_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.5924	22336	37	off			True	32	False	62afd7d2e006065bb233b4c65a9945d9850234c07f0cc2ba3e47e6883ac8f4d3
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k64_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k64_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.6242	22336	37	off			True	64	False	9f17e7991fdf298b07335a4f459c344ec956905637dd9750a6942bb926571974
../data	rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k8_limit300.json	snapshots/data/rebuttal_experiments/qwen1_7b_k_sweep/ppl/ppl_results_MXFP8_k8_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-1.7B	wikitext/wikitext-2-raw-v1/test	4096	512	300		13.6369	22336	37	off			True	8	False	65a7f0f74c5205db389d1085e91c8570084d1c2b5f3727892ad302a9c498035a
../data	rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen4b_k32_snr17db_stats_limit300.json	snapshots/data/rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_fixed_sum_qwen4b_k32_snr17db_stats_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		12.548	22336	37	lite	1.4638	0.48793333333333333	True	32	True	74f1a487d27891cc79c26cd3b2723d3955046bd09ff8eaa1af6ec062aacfc349
../data	rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k128_limit300.json	snapshots/data/rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k128_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.5069	22336	37	off			True	128	False	6014060c3bd541c885b342c1bf7ae1939189da61a71cac376a4fc2868e2c87cf
../data	rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k16_limit300.json	snapshots/data/rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k16_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.4864	22336	37	off			True	16	False	26d81901fb0567d17f087929ac6d0c96379bf7ccc2d6817cb80d01055613c03f
../data	rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k32_limit300.json	snapshots/data/rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k32_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.4637	22336	37	off			True	32	False	b2ba62062ac08c7396f7495b7da3a619db9cd205d4b1b69af8ca38b0abcba091
../data	rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k64_limit300.json	snapshots/data/rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k64_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.5551	22336	37	off			True	64	False	e19ab23aeb57edb52d6c83802323bc8409c1d24f225a55cf437d1cc29c313679
../data	rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k8_limit300.json	snapshots/data/rebuttal_experiments/qwen4b_k_sweep/ppl/ppl_results_MXFP8_qwen4b_k8_limit300.json	rebuttal_quality_or_sensitivity	limit_samples_300	../Qwen3-4B	wikitext/wikitext-2-raw-v1/test	4096	512	300		10.483	22336	37	off			True	8	False	55d31ff284548d038e63374c13e671b641a615b50f685752a436ad1d25462f18
../data	uniform_budget/ppl_10B.json	snapshots/data/uniform_budget/ppl_10B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			17.3093	22336	37		2.7409	0.9136333333333333	True	32	True	9ab41222f62fbb2c1b587e485c49e329002649dc7f8f5068fc5d6cad45e36b99
../data	uniform_budget/ppl_10B_cap.json	snapshots/data/uniform_budget/ppl_10B_cap.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			19.8466	5503	4		2.1312	0.7104	True	32	True	e74c84485351e962c8c205f15ef5367c40987748de98cf3928a40c48200b1931
../data	uniform_budget/ppl_10B_half.json	snapshots/data/uniform_budget/ppl_10B_half.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			16.215	144444	276		2.1545	0.7181666666666667	True	32	True	473a0da06d17aa616e608163671a5f2746869962ce790db7bbdc1a76b0f7edb1
../data	uniform_budget/ppl_10B_time.json	snapshots/data/uniform_budget/ppl_10B_time.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			19.8466	5503	4		2.1312	0.7104	True	32	True	c54d5a1c402348a09aa3da0181785da97d38575393950c67f8000746168630c8
../data	uniform_budget/ppl_11B.json	snapshots/data/uniform_budget/ppl_11B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			15.9193	22336	37		3.651	1.2169999999999999	True	32	True	36a59afb01eb0c34e444b17cf338b5d2d045bdd0b85b260147ba756e837390d6
../data	uniform_budget/ppl_11B_cap.json	snapshots/data/uniform_budget/ppl_11B_cap.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			19.8588	5503	4		2.4815	0.8271666666666667	True	32	True	ff3a23468d4890715a57ab4f8effa418734e0e1ebc6004eb482b1dd9aadbad1b
../data	uniform_budget/ppl_11B_time.json	snapshots/data/uniform_budget/ppl_11B_time.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			19.8588	5503	4		2.4815	0.8271666666666667	True	32	True	caec810843e60f8896e445f33ff6a44f485ac897716aec2c75aff49b41ef329e
../data	uniform_budget/ppl_12B.json	snapshots/data/uniform_budget/ppl_12B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			17.3535	22336	37		4.6009	1.5336333333333334	True	32	True	93e05bbe3f6145c8696bceb9e1e14fa1b74e0ec350f3b0d4ca95edc8f5f85773
../data	uniform_budget/ppl_14B.json	snapshots/data/uniform_budget/ppl_14B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			17.3518	22336	37		6.5555	2.185166666666667	True	32	True	51f2ba4a75c34387cbe2e7b2598ab2ac9219ff9472f5874b99647a380d567bf3
../data	uniform_budget/ppl_18B.json	snapshots/data/uniform_budget/ppl_18B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			15.9796	22336	37		10.5342	3.5114	True	32	True	ffbb47e5dedbc4036e2e5d42e8923e5f0cf445127bc7731c62fc0d76ef15e8d7
../data	uniform_budget/ppl_20B.json	snapshots/data/uniform_budget/ppl_20B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			15.9878	22336	37		12.5322	4.1774	True	32	True	b4cbbfd6869385bc161d0205094b2095bdfb20f39d3949042c683f2586c4dcef
../data	uniform_budget/ppl_24B.json	snapshots/data/uniform_budget/ppl_24B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			15.9662	22336	37		16.5309	5.5103	True	32	True	eca763df073287ef4297664dca00f576df6f336d85c39e60c399f1a6bd96a5d6
../data	uniform_budget/ppl_32B.json	snapshots/data/uniform_budget/ppl_32B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			15.98	22336	37		24.5292	8.1764	True	32	True	e426cc8cb184aceca8a6774c76ad9d095ef15297517d0282995db652c2a3d7f6
../data	uniform_budget/ppl_4B.json	snapshots/data/uniform_budget/ppl_4B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			381046.564	22336	37		0.0757	0.025233333333333333	True	32	True	8c4eadfc8c6f8fa167e8eb41a5e74dacf216e81f4e074fc0b10bab88c87bdd3a
../data	uniform_budget/ppl_5B.json	snapshots/data/uniform_budget/ppl_5B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			4627224.4225	22336	37		0.2793	0.0931	True	32	True	4bb63b5494cbf3ef160a11982a7e80161acc9ebfd289c0ee0617b32a37dfa0fc
../data	uniform_budget/ppl_6B.json	snapshots/data/uniform_budget/ppl_6B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			153821.4499	22336	37		0.61	0.20333333333333334	True	32	True	97e42ebce8af3671f601db84d029a319cd6d77934b913c178db74deb13729c9f
../data	uniform_budget/ppl_6B_cap.json	snapshots/data/uniform_budget/ppl_6B_cap.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			113087.4419	5503	4		0.6127	0.20423333333333335	True	32	True	fbd2befd7681bf44294553e7bb0211c6d6740ab7789336ed0ca0384692e96a2e
../data	uniform_budget/ppl_6B_time.json	snapshots/data/uniform_budget/ppl_6B_time.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			113087.4419	5503	4		0.6127	0.20423333333333335	True	32	True	8eb6c501d3459d99b9687deab485062c5fe973f2a53675dd8f6a4f426330b5f1
../data	uniform_budget/ppl_7B.json	snapshots/data/uniform_budget/ppl_7B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			154.3548	22336	37		0.7016	0.23386666666666667	True	32	True	24059d664cceae09128de970f4bd25be398919cfc34f2f637e2a1e63e5466908
../data	uniform_budget/ppl_7B_cap.json	snapshots/data/uniform_budget/ppl_7B_cap.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			199.44	5503	4		0.6448	0.21493333333333334	True	32	True	ea3511e8bee0720c805f734a9bce2b0f7c88dcb9beed2d5bcc9dd40aba1ac3c3
../data	uniform_budget/ppl_7B_time.json	snapshots/data/uniform_budget/ppl_7B_time.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			199.44	5503	4		0.6448	0.21493333333333334	True	32	True	034763f8cba3905d0b387a257dd4b5c9773c4784939d8f20d93100ec7c3361eb
../data	uniform_budget/ppl_8B.json	snapshots/data/uniform_budget/ppl_8B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			24.2189	22336	37		1.1905	0.3968333333333333	True	32	True	974b0cbd5b50e668a75cdb231f89ca20c411af5a68459179b130980ecd76afd1
../data	uniform_budget/ppl_8B_cap.json	snapshots/data/uniform_budget/ppl_8B_cap.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			27.8309	5503	4		1.0756	0.3585333333333333	True	32	True	35492f0e2917abbff5cc464776471381d48047631a155a5dbff14dffd377fe65
../data	uniform_budget/ppl_8B_half.json	snapshots/data/uniform_budget/ppl_8B_half.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			23.6698	131193	250		1.1151	0.3717	True	32	True	e00c99617fb33ca70d18ab99624ef1bc3c4076d9e69ec491f1fe5c69af440dea
../data	uniform_budget/ppl_8B_time.json	snapshots/data/uniform_budget/ppl_8B_time.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			27.8309	5503	4		1.0756	0.3585333333333333	True	32	True	a941feb74ed01b85b98358d3cd77fde4db2ca448489114f8461cf05161b87fad
../data	uniform_budget/ppl_9B.json	snapshots/data/uniform_budget/ppl_9B.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			16.5029	22336	37		1.9034	0.6344666666666666	True	32	True	5e688afa0707e55551e2ef7672a94db498130d05de702ce9c5a5aafd8b9e52e6
../data	uniform_budget/ppl_9B_cap.json	snapshots/data/uniform_budget/ppl_9B_cap.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			16.5029	22336	37		1.6852	0.5617333333333333	True	32	True	3076cd07e43292fa00eafa2447ccf091f6628a568af27d2369d70df70e784d01
../data	uniform_budget/ppl_9B_cap100.json	snapshots/data/uniform_budget/ppl_9B_cap100.json	historical_figure_support	historical_scope_requires_review	../Qwen3-0.6B	wikitext/wikitext-2-raw-v1/test	4096	512			20.5837	5503	4		1.6363	0.5454333333333333	True	32	True	46bf07586d0912f49c1bec7f05e2a48abc3b0052b09da018838993eba4bd0885
